created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jan 21 19:30:57 +0000 2024;1749152622496653416;"@faizalassegaf Cacat moral dan etika gibran tanpa pilihan rakyat!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725336811340546048;1749109971453981035;Zaidenfebri;https://twitter.com/Zaidenfebri/status/1749152622496653416
Sun Jan 21 19:30:56 +0000 2024;1749152618935705622;"@coldthem @TsamaraDKI gibran mah cuma mau bales dendam 2 calon lain yg mojokin prabowo";0;0;0;1;in;1437016739875737604;1749078133041484056;HJugha;https://twitter.com/HJugha/status/1749152618935705622
Sun Jan 21 19:30:56 +0000 2024;1749152617559908365;"@faizalassegaf Gibran minus etika minus moral bukan pemimpin yg diinginkan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726167975588503552;1749109971453981035;baggasriyaadii;https://twitter.com/baggasriyaadii/status/1749152617559908365
Sun Jan 21 19:30:55 +0000 2024;1749152615169192084;"@faizalassegaf Anak muda geram melihat gibran tanpa etika dan moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711314677052149760;1749109971453981035;DGustiannn;https://twitter.com/DGustiannn/status/1749152615169192084
Sun Jan 21 19:30:54 +0000 2024;1749152609821512184;"@faizalassegaf Gibran bener-bener jadi contoh buruk tanpa etika dan moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714173800298971136;1749109971453981035;PuutriiSaskiaa;https://twitter.com/PuutriiSaskiaa/status/1749152609821512184
Sun Jan 21 19:30:54 +0000 2024;1749152609636901192;"@gibran_tweet Fans anus tulul dan penyefong wan bokep pada kejang" kepanasan krn 2 cawapresnya diolok" 🤣🤣🤣.";0;0;0;0;in;1248735693641142277;1749099183049687332;TK_crowned69;https://twitter.com/TK_crowned69/status/1749152609636901192
Sun Jan 21 19:30:51 +0000 2024;1749152597624389949;"@faizalassegaf Capres dan cawapres 02 tak lebih baik sama-sama tanpa moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1724993673715425280;1749109971453981035;febrinoviantii;https://twitter.com/febrinoviantii/status/1749152597624389949
Sun Jan 21 19:30:51 +0000 2024;1749152596580086229;"@erickthohir @prabowo @gibran_tweet Emang kelas debat mlm ini, penuh dengan ejekan bukan gagasan  MKMKMKMKMK";0;0;0;0;in;1727787762794012672;1749054500072296545;Hasura584791;https://twitter.com/Hasura584791/status/1749152596580086229
Sun Jan 21 19:30:48 +0000 2024;1749152586090131470;"@gibran_tweet Anak muda malu melihat kekurangan etika Gibran yg terbuka  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725752625742905344;1749099183049687332;zdaanatha;https://twitter.com/zdaanatha/status/1749152586090131470
Sun Jan 21 19:30:46 +0000 2024;1749152577206227031;"@faizalassegaf Gibran debat malam ini nol etika bikin jijik!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716676196107431937;1749109971453981035;siskanurrrr;https://twitter.com/siskanurrrr/status/1749152577206227031
Sun Jan 21 19:30:46 +0000 2024;1749152575067496620;"@faizalassegaf Ponakan MK songong gibran tanpa etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713084861400203264;1749109971453981035;putrinabillaa9;https://twitter.com/putrinabillaa9/status/1749152575067496620
Sun Jan 21 19:30:46 +0000 2024;1749152574496977260;"@faizalassegaf Capres 02 dan cawapresnya sama-sama tanpa moral dan etika ogak bisa dipercaya!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;1;in;1717082348091834369;1749109971453981035;KirakiraTanika;https://twitter.com/KirakiraTanika/status/1749152574496977260
Sun Jan 21 19:30:45 +0000 2024;1749152573469417689;"@faizalassegaf Capres 02 sama aja gak ada bedanya sama-sama tanpa moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725018580234977280;1749109971453981035;anastasiaevalin;https://twitter.com/anastasiaevalin/status/1749152573469417689
Sun Jan 21 19:30:45 +0000 2024;1749152572987019539;"@faizalassegaf Gibran tanpa moral dan etika tak pantas jadi pemimpin!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1715276974036570112;1749109971453981035;AAdelDamayanti;https://twitter.com/AAdelDamayanti/status/1749152572987019539
Sun Jan 21 19:30:45 +0000 2024;1749152571560952045;"@faizalassegaf Ponakan MK yg gak punya moral dan etika bener-bener gak bisa diandalkan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717069706363092992;1749109971453981035;MutiaraFamaa;https://twitter.com/MutiaraFamaa/status/1749152571560952045
Sun Jan 21 19:30:44 +0000 2024;1749152569581326751;"@faizalassegaf Anak muda malu etika Gibran nol!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726177270212268032;1749109971453981035;larassrswati;https://twitter.com/larassrswati/status/1749152569581326751
Sun Jan 21 19:30:44 +0000 2024;1749152567719006475;"@faizalassegaf Malam ini debatnya Gibran bikin orang geram tengilnya bikin jijik! @BangPino__  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711284872592117760;1749109971453981035;Ranggafrmnsyhh;https://twitter.com/Ranggafrmnsyhh/status/1749152567719006475
Sun Jan 21 19:30:44 +0000 2024;1749152566590775651;"@faizalassegaf Ponakan MK yg songong dan gak punya tata krama bikin malu! @Mdy_Asmara1701  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726051208413184000;1749109971453981035;KikiRamadhnn;https://twitter.com/KikiRamadhnn/status/1749152566590775651
Sun Jan 21 19:30:43 +0000 2024;1749152564183171235;"@faizalassegaf Rakyat tak pilih gibran tanpa moral dan tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725419874565214208;1749109971453981035;ludiaaraaul;https://twitter.com/ludiaaraaul/status/1749152564183171235
Sun Jan 21 19:30:43 +0000 2024;1749152562497142954;"@faizalassegaf Malam ini gibran bikin geram anak muda dgn ketengilannya!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713854222289240064;1749109971453981035;sulisswandaa;https://twitter.com/sulisswandaa/status/1749152562497142954
Sun Jan 21 19:30:43 +0000 2024;1749152562253885748;"@faizalassegaf Anak muda malu etika Gibran nol!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725731717603057665;1749109971453981035;Ameliaapurn;https://twitter.com/Ameliaapurn/status/1749152562253885748
Sun Jan 21 19:30:42 +0000 2024;1749152560827773161;"@faizalassegaf Gibran debat malam ini malu anak muda nol etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725831146263715840;1749109971453981035;Bahari2Fikri;https://twitter.com/Bahari2Fikri/status/1749152560827773161
Sun Jan 21 19:30:42 +0000 2024;1749152557635940745;"@faizalassegaf Ponakan MK bikin malu cacat moral tanpa tata krama!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716322884539592704;1749109971453981035;FauzanMaulanaa5;https://twitter.com/FauzanMaulanaa5/status/1749152557635940745
Sun Jan 21 19:30:41 +0000 2024;1749152556750962834;"@faizalassegaf Gibran nol etika bikin pilihan rakyat makin sulit!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725051378127798272;1749109971453981035;QunainiI;https://twitter.com/QunainiI/status/1749152556750962834
Sun Jan 21 19:30:41 +0000 2024;1749152554389590171;"@faizalassegaf Ponakan MK cacat moral gibran debat malam ini!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1710603285139484672;1749109971453981035;Sunggengptra;https://twitter.com/Sunggengptra/status/1749152554389590171
Sun Jan 21 19:30:41 +0000 2024;1749152554385334500;"@budimandjatmiko @gibran_tweet NYEBOKIN";0;0;0;0;in;1460971761990660103;1749057001836150801;Windywitness;https://twitter.com/Windywitness/status/1749152554385334500
Sun Jan 21 19:30:40 +0000 2024;1749152553009602714;"@gibran_tweet Anak muda geram liat ketengilan Gibran zero tata krama! @BosPurwa  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716364955396849664;1749099183049687332;MamatWahyuddi;https://twitter.com/MamatWahyuddi/status/1749152553009602714
Sun Jan 21 19:30:40 +0000 2024;1749152552166510658;"@faizalassegaf Gibran bikin malu anak muda tanpa etika dan tanpa moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725722319338065920;1749109971453981035;pupaaarum;https://twitter.com/pupaaarum/status/1749152552166510658
Sun Jan 21 19:30:38 +0000 2024;1749152543232712745;"@faizalassegaf Debat tadi malam bikin kesel Gibran gak ada etika sama sekali!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711728912882151424;1749109971453981035;GinaaAuliaa;https://twitter.com/GinaaAuliaa/status/1749152543232712745
Sun Jan 21 19:30:38 +0000 2024;1749152541680849009;"@AgusMagelangan Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst, cuma sudut pndang Huaaaahhh basssi, hasutan sana sini bikinku tertawa aja🤣";0;0;0;0;in;1138791724904460289;1749071774913114112;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749152541680849009
Sun Jan 21 19:30:35 +0000 2024;1749152531887120612;"@UmarSyadatHsb__ Gibran jijik banget debatnya gak berkelas!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716407144575275008;1749130937542320239;GalangRamdhanii;https://twitter.com/GalangRamdhanii/status/1749152531887120612
Sun Jan 21 19:30:34 +0000 2024;1749152527227232446;"@UmarSyadatHsb__ Gibran tanpa moral masa depan negeri gimana?  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725075851006664705;1749130937542320239;zarahanara;https://twitter.com/zarahanara/status/1749152527227232446
Sun Jan 21 19:30:33 +0000 2024;1749152521753596396;"@gibran_tweet Ngelucu tp gak lucu, parah";0;0;0;0;in;1267674178263515136;1749099183049687332;khaliidnur;https://twitter.com/khaliidnur/status/1749152521753596396
Sun Jan 21 19:30:31 +0000 2024;1749152514753368280;"@UmarSyadatHsb__ Capres yang tanpa etika ogak bisa dipercaya!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726072719366934528;1749130937542320239;rizkiirwas;https://twitter.com/rizkiirwas/status/1749152514753368280
Sun Jan 21 19:30:31 +0000 2024;1749152513486733382;"@okkymadasari Gimana nasib Rocky Gerung bilang bajingan dan tolol ! Mana suaranya? Balas dong twet nya biar bisa gua denger pemahaman lu  Bajingan tolol ke presiden di bilang wajar tpi di slepet Sama Gibran nggk ada santun. Anis bilang nilai 1,1 wajar trus Gibran mengkritisi di blg nggk sopan";0;0;0;0;in;1446429060972703745;1749112726750953827;HuraHenri;https://twitter.com/HuraHenri/status/1749152513486733382
Sun Jan 21 19:30:26 +0000 2024;1749152491672137740;"@UmarSyadatHsb__ Capres dan cawapres 02 sama-sama tanpa moral dan etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713835197207330816;1749130937542320239;kikibakti;https://twitter.com/kikibakti/status/1749152491672137740
Sun Jan 21 19:30:24 +0000 2024;1749152484524724622;"@brizzle_home34 @BangRobyID @logolepsyis @ItsMe_RBH @Arauni_Mf Bukan soal nilainya, soal nilainya mah bebas terserah anis tapi gimmick nya itu loh, gimmick nya yang bilang 11 (jeda dulu terus bilang) tapi dari seratus, kenapa nggak bilang 1 dari 10 aja, kayak ganjar bilang 5 dari 10.. Sama aja gibran sama anis nggak ada adab";0;0;0;1;in;1431747988972609537;1749081228190601532;kusumo_rahmat;https://twitter.com/kusumo_rahmat/status/1749152484524724622
Sun Jan 21 19:30:22 +0000 2024;1749152474790035583;"@UmarSyadatHsb__ Anak muda malu liat Gibran tanpa etika dan moral hancur!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725062133904490496;1749130937542320239;raraaisyahh;https://twitter.com/raraaisyahh/status/1749152474790035583
Sun Jan 21 19:30:21 +0000 2024;1749152472239943894;"@yusuf_dumdum @gibran_tweet @jokowi Harusnya di jogetin 🤣🤣😂";0;0;0;0;in;1672385985601228802;1749120717818572866;HajerTije13735;https://twitter.com/HajerTije13735/status/1749152472239943894
Sun Jan 21 19:30:18 +0000 2024;1749152457375297558;"@UmarSyadatHsb__ Etika Gibran nol abis!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716340239772577792;1749130937542320239;tamahenndraa;https://twitter.com/tamahenndraa/status/1749152457375297558
Sun Jan 21 19:30:12 +0000 2024;1749152435590078925;"@UmarSyadatHsb__ Ketengilan Gibran bikin anak muda kesal!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716331762597687296;1749130937542320239;bulaannlinnda;https://twitter.com/bulaannlinnda/status/1749152435590078925
Sun Jan 21 19:30:09 +0000 2024;1749152422952636569;"@abu_waras Bagi pendukung gibran ngotot itu benar dan anggap p mahfudz lemah ngambekan Bgi pendukung p mahfudz anak tengil gak sopan dst, cuma sudut pndang Huaaaahhh basssi, hasutan sana sini bikinku tertawa aja🤣";0;0;0;0;in;1138791724904460289;1749071706818506764;Umar_cah_muria;https://twitter.com/Umar_cah_muria/status/1749152422952636569
Sun Jan 21 19:30:08 +0000 2024;1749152417835630942;"@erickthohir @prabowo @gibran_tweet Kira2 setelah liat debat.. malu apa bangga pak atas ke tengil annya si samsul";0;0;0;0;in;1321622477429067778;1749054500072296545;EkoKhan3;https://twitter.com/EkoKhan3/status/1749152417835630942
Sun Jan 21 19:30:07 +0000 2024;1749152414232625616;"Gibran itu mungkin bingung bedain mana yg namanya debat dengan ngece (istilah org Jawa)   #songong";0;0;0;0;in;1720394095800225792;1749152414232625616;FSingagerda;https://twitter.com/FSingagerda/status/1749152414232625616
Sun Jan 21 19:30:07 +0000 2024;1749152410650738952;"@cakimiNOW 3) Prof. Mahfud: Ingin terlihat "Elegan" 2) Gibran: Ingin Terlihat "Savage" padahal "Cringe" 1) Cak Imin: Rengasdengklok atau Videotron ✔✔✔ 🤣🤣🤣🤣  PILPRES kali ini full Tawa Terbahak2 sampe keram perut.";0;0;0;0;in;1711001876584681472;1749095616842727644;humanbeingtech;https://twitter.com/humanbeingtech/status/1749152410650738952
Sun Jan 21 19:30:06 +0000 2024;1749152409560195088;"@fadlizon @prabowo @gibran_tweet Sedikit ketawa boleh";0;0;0;0;in;1276011507382280202;1749076184586137857;CNderes;https://twitter.com/CNderes/status/1749152409560195088
Sun Jan 21 19:30:06 +0000 2024;1749152408708714918;"@UmarSyadatHsb__ Capres dan cawapres 02 sama-sama abis moral dan etika  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714929643961356288;1749130937542320239;rahmattnurr;https://twitter.com/rahmattnurr/status/1749152408708714918
Sun Jan 21 19:30:06 +0000 2024;1749152407802786086;"@gibran_tweet Gibran rakyat menolak pemimpin tanpa etika dan moral  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717079585265979392;1749099183049687332;arikarimaajwa;https://twitter.com/arikarimaajwa/status/1749152407802786086
Sun Jan 21 19:30:04 +0000 2024;1749152401653985678;"@dydyaa2 @Mdy_Asmara1701 gibran sering nyentil tom lembang karena doi berbahaya untuk nikel dalam negeri.";0;0;0;0;in;1833297266;1749081037383319979;basyaah;https://twitter.com/basyaah/status/1749152401653985678
Sun Jan 21 19:30:04 +0000 2024;1749152398009082233;"@louviiievi @siQipak @PartaiSocmed Teriak goblak goblok pdhl situ sendiri yg goblok, Gibran kan Cawapres, kok kocak banget si😝";0;1;0;0;in;1292723593055354881;1749114765811843544;hrts12_;https://twitter.com/hrts12_/status/1749152398009082233
Sun Jan 21 19:30:03 +0000 2024;1749152394217390388;"@gibran_tweet Rakyat ogah pilih Gibran yg tengil Etika jauh dari sana!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711261391188090880;1749099183049687332;dinikusm;https://twitter.com/dinikusm/status/1749152394217390388
Sun Jan 21 19:30:02 +0000 2024;1749152391382114404;"Dan ngomongin sampah plastik. Apalagi Mas Gibran yg terang²an ngomong di debat cawapres. Menurut gue, semua parpol jgn sok-sok an ngomong ngurangin sampah/isu lingkungan. Itu banner, bendera, spanduk yg ada di pinggir² jalan apa? Bukannya itu ngerusak lingkungan banget 🙃";0;0;0;1;in;1288300910263730176;1749150314626941352;pacarlimjaebeom;https://twitter.com/pacarlimjaebeom/status/1749152391382114404
Sun Jan 21 19:29:58 +0000 2024;1749152376567878036;"@gibran_tweet Ponakan MK tanpa moral tanpa etika tanpa keberanian  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717174138685820928;1749099183049687332;ghefzeynara;https://twitter.com/ghefzeynara/status/1749152376567878036
Sun Jan 21 19:29:57 +0000 2024;1749152372428009780;"@gibran_tweet Ponakan MK cacat moral dan etika Bukan panutan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716765178547900416;1749099183049687332;naylaaslaa;https://twitter.com/naylaaslaa/status/1749152372428009780
Sun Jan 21 19:29:56 +0000 2024;1749152365918425388;"Even Mario Dandy ga setengil @gibran_tweet di persidangan";0;0;0;0;in;1134867085824122880;1749152365918425388;sweetdeepoil;https://twitter.com/sweetdeepoil/status/1749152365918425388
Sun Jan 21 19:29:56 +0000 2024;1749152365801046084;"@gibran_tweet Gibran debat malu melihat tanpa moral dan etika  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717020263181946880;1749099183049687332;rianamstk;https://twitter.com/rianamstk/status/1749152365801046084
Sun Jan 21 19:29:55 +0000 2024;1749152363598999652;"@UmarSyadatHsb__ Gibran tanpa moral dan etika ogak bisa diharapkan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714252083535527936;1749130937542320239;dewwianjjani;https://twitter.com/dewwianjjani/status/1749152363598999652
Sun Jan 21 19:29:55 +0000 2024;1749152363397743088;"@UmarSyadatHsb__ Ponakan MK cacat moral dan etika parah banget!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714237316036997120;1749130937542320239;gustiranwar;https://twitter.com/gustiranwar/status/1749152363397743088
Sun Jan 21 19:29:55 +0000 2024;1749152360943988767;"@gibran_tweet Gibran debat malam ini lebih baik diam aja! Gak ada etika sama sekali!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725375328699441152;1749099183049687332;gilngpras;https://twitter.com/gilngpras/status/1749152360943988767
Sun Jan 21 19:29:52 +0000 2024;1749152350403731875;"@gibran_tweet Capres dan cawapres 02 dikritik? Coba lihat dulu Gibran yg tanpa moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1725347598771650560;1749099183049687332;panjigumlng;https://twitter.com/panjigumlng/status/1749152350403731875
Sun Jan 21 19:29:50 +0000 2024;1749152341474095556;"@gibran_tweet Rakyat benci Gibran tanpa etika Pilihan yg mengecewakan!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726069526708830208;1749099183049687332;Rafli5Gilan3;https://twitter.com/Rafli5Gilan3/status/1749152341474095556
Sun Jan 21 19:29:49 +0000 2024;1749152338890445074;"@UmarSyadatHsb__ Debat malam ini Gibran bikin rambut berdiri!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716684592793718784;1749130937542320239;rasyitakbarr;https://twitter.com/rasyitakbarr/status/1749152338890445074
Sun Jan 21 19:29:48 +0000 2024;1749152332133404978;"@UmarSyadatHsb__ Gibran debat malam ini aib banget!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1711967172816453632;1749130937542320239;dioabraham02;https://twitter.com/dioabraham02/status/1749152332133404978
Sun Jan 21 19:29:48 +0000 2024;1749152331101597972;"@kikysaputrii gibran itu memang  suda mengabdikan dirinya untuk bangsa semua pertanyaanya dari awal debat sampai sekarang bertujuan dengan apa yg ingin dia kerjakan untuk bangsa ini mangkanya bocoran nya suda ada di kepala nya gibran top la sebagai anak muda dn yg 2 hanya ego sebagai orang tua";0;0;0;0;in;1372755361476710416;1749061820374249843;Taufikhidayatnz;https://twitter.com/Taufikhidayatnz/status/1749152331101597972
Sun Jan 21 19:29:47 +0000 2024;1749152329079873999;"@UmarSyadatHsb__ Capres songong cacat moral kayaknya etikanya ilang entah ke mana  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1727244471061090304;1749130937542320239;nayacntka;https://twitter.com/nayacntka/status/1749152329079873999
Sun Jan 21 19:29:47 +0000 2024;1749152327309967423;"@UmarSyadatHsb__ Rakyat bijak gak mau Gibran tanpa etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714518790283886592;1749130937542320239;FiasalRamadan;https://twitter.com/FiasalRamadan/status/1749152327309967423
Sun Jan 21 19:29:46 +0000 2024;1749152324545888305;"@gibran_tweet Gibran tanpa etika dan moral tidak pantas jadi pemimpin  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726117226301018112;1749099183049687332;Wantooastrono;https://twitter.com/Wantooastrono/status/1749152324545888305
Sun Jan 21 19:29:46 +0000 2024;1749152323098865707;"@UmarSyadatHsb__ Gibran sok keren tapi moralnya ilang!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726086177957216256;1749130937542320239;KalilaPuttri;https://twitter.com/KalilaPuttri/status/1749152323098865707
Sun Jan 21 19:29:46 +0000 2024;1749152322901758440;"@putcheez @deaokihardana @FaldoMaldini @gibran_tweet Tinggal pelantikan aja ini sebenernya.   Gw juga siap kalo pilihan gw kalah.";0;0;0;0;in;1602931440;1749036030362263743;guardiamoavant;https://twitter.com/guardiamoavant/status/1749152322901758440
Sun Jan 21 19:29:45 +0000 2024;1749152322008281242;"@gibran_tweet Ponakan MK cacat moral dan etika Malu deh jadi generasi muda!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714161689065914369;1749099183049687332;Sadamsuteno;https://twitter.com/Sadamsuteno/status/1749152322008281242
Sun Jan 21 19:29:45 +0000 2024;1749152321786040384;"@UmarSyadatHsb__ Anak muda kesel Gibran aja gak punya etika!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714487450905833472;1749130937542320239;rinakiranaa;https://twitter.com/rinakiranaa/status/1749152321786040384
Sun Jan 21 19:29:45 +0000 2024;1749152321140039708;"@UmarSyadatHsb__ Gibran jijik banget liat wajahnya gak pantas jadi pemimpin  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1713583253196828672;1749130937542320239;AnisafWulandri;https://twitter.com/AnisafWulandri/status/1749152321140039708
Sun Jan 21 19:29:43 +0000 2024;1749152310696239411;"@gibran_tweet Capres 02 Gibran sama-sama nol etika dan moral Nggak ada yg bener!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1726059689325281280;1749099183049687332;halimanzakii2;https://twitter.com/halimanzakii2/status/1749152310696239411
Sun Jan 21 19:29:42 +0000 2024;1749152309702205677;"@believenalendra @ItsMe_RBH Artinya Gibran terseret ke permainan Anies dan Ganjar. Tadinya yg gak beradab cuma Anies dan Ganjar, sekarang Gibran juga bagian yg tidak beradab itu.";0;0;0;0;in;2851743043;1749088038825992320;SutedjoSarjono;https://twitter.com/SutedjoSarjono/status/1749152309702205677
Sun Jan 21 19:29:42 +0000 2024;1749152309228237283;"@UmarSyadatHsb__ Etika Gibran nol bikin malu generasi muda!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714198247726796800;1749130937542320239;bilalfauzn;https://twitter.com/bilalfauzn/status/1749152309228237283
Sun Jan 21 19:29:42 +0000 2024;1749152305881182498;"@gibran_tweet Gibran capres yg mengecewakan banyak orang  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1714511059808391168;1749099183049687332;Kurniaheru20;https://twitter.com/Kurniaheru20/status/1749152305881182498
Sun Jan 21 19:29:41 +0000 2024;1749152303284969945;"@gibran_tweet Capres dan cawapres 02 dikritik tanpa moral dan etika? Coba lihat Gibran!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716382399083536384;1749099183049687332;rezamunazar;https://twitter.com/rezamunazar/status/1749152303284969945
Sun Jan 21 19:29:39 +0000 2024;1749152293084361196;"@UmarSyadatHsb__ Capres 02 dan Gibran dua-duanya nol moral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1717121257861492736;1749130937542320239;amelaureliaaa;https://twitter.com/amelaureliaaa/status/1749152293084361196
Sun Jan 21 19:29:38 +0000 2024;1749152290169348321;"@gibran_tweet Ponakan MK contoh nyata kelakuan tanpa tata krama  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716397857895526401;1749099183049687332;intancahyaniae;https://twitter.com/intancahyaniae/status/1749152290169348321
Sun Jan 21 19:29:37 +0000 2024;1749152288223146325;"seng digae senjata e paslon 02 saiki pas gibran nulungi bapak” tibo 🤣 debat e, gagasan e gak penting 🤣";0;0;0;0;in;1040109346762280960;1749152288223146325;rmdhnptrynu;https://twitter.com/rmdhnptrynu/status/1749152288223146325
Sun Jan 21 19:29:36 +0000 2024;1749152283336872190;"@gibran_tweet Gibran cacat moral dan etika tidak layak memimpin  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716754804339527680;1749099183049687332;elsaunggull;https://twitter.com/elsaunggull/status/1749152283336872190
Sun Jan 21 19:29:35 +0000 2024;1749152276470734993;"@UmarSyadatHsb__ Rakyat pintar pilih pemimpin yang bermoral!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1715212683577114624;1749130937542320239;NataPrawara;https://twitter.com/NataPrawara/status/1749152276470734993
Sun Jan 21 19:29:34 +0000 2024;1749152275388637241;"@gibran_tweet Anak muda cerdas pilih capres yg punya integritas bukan yg tengil!  #DebatCawapres AsalBukanPrabowo Gibran Savage Cringe Tengil Songong";0;0;0;0;in;1716787341019566080;1749099183049687332;yogapratamav;https://twitter.com/yogapratamav/status/1749152275388637241
